Time_Sec;AE_longitudinal;State_longitudinal;AE_lateral;State_lateral;AE_vertical;State_vertical;AE_roll;State_roll;AE_pitch;State_pitch;AE_yaw;State_yaw
335.437;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.1;pass
335.547;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.1;pass
335.657;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
335.767;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;0.06970350552377418;pass;0.0;pass
335.88;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
335.996;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.106;0.10000000000001961;pass;0.06431824180886982;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.06431824180886982;pass
336.21;0.10000000000001961;pass;0.1;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.1;pass
336.329;0.10000000000001961;pass;0.1;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.436;0.10000000000001961;pass;0.1;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.543;0.10000000000001961;pass;0.054017769298254546;pass;0.0;pass;0.0;pass;0.04598223070174387;pass;0.0;pass
336.644;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
336.753;0.07433626900340856;pass;0.0;pass;3.469446951953614e-20;pass;0.0;pass;0.026913730996609465;pass;0.026913730996611054;pass
336.87;0.06553171600639474;pass;0.0;pass;1.0685896612017132e-17;pass;0.0;pass;0.09999999999999841;pass;0.1;pass
336.975;0.016647735202686476;pass;0.0;pass;2.4841240175987878e-17;pass;0.0;pass;0.01472537746621406;pass;0.01472537746621565;pass
