Time_Sec
103.48
103.586
103.713
103.824
103.937
104.04
104.142
104.258
104.37
104.479
104.588
104.699
104.811
104.914
105.019
105.119
105.246
105.35
105.463
105.575
105.682
105.796
105.904
106.015
106.118
106.22
106.335
106.442
106.555
106.661
106.775
106.886
106.994
107.1
107.218
107.324
107.438
107.549
107.657
107.772
107.879
107.982
108.091
108.212
108.323
108.424
108.535
108.643
108.752
108.853
108.965
109.068
109.178
109.29
109.39
109.491
109.591
109.692
109.792
109.893
109.998
110.1
110.206
110.312
110.42
110.53
110.634
110.735
110.844
110.957
111.07
111.179
111.282
111.382
111.494
111.605
111.718
111.819
111.936
112.051
112.162
112.273
112.382
112.493
112.603
112.717
112.832
112.938
113.053
113.161
113.263
113.388
113.5
113.613
113.713
113.814
113.928
114.036
114.138
114.238
114.339
114.44
114.54
114.64
114.744
114.844
114.946
115.047
115.15
115.262
115.374
115.485
115.585
115.692
115.802
115.91
116.012
116.122
116.244
116.355
116.47
116.582
116.697
116.82
116.932
117.033
117.138
117.247
117.348
117.465
117.566
117.68
117.785
117.917
118.023
118.124
118.236
118.341
118.452
118.552
118.657
118.757
118.857
118.958
119.059
119.161
119.263
119.364
119.48
119.586
119.686
119.787
119.902
120.007
120.128
120.23
120.344
120.444
120.552
120.663
120.773
120.879
120.993
121.103
121.213
121.326
121.426
121.55
121.66
121.776
121.884
121.998
122.11
122.218
122.319
122.426
122.533
122.65
122.758
122.868
122.98
123.09
123.202
123.302
123.406
123.524
123.629
123.73
123.836
123.937
124.037
124.137
124.238
124.339
124.441
124.542
124.651
124.754
124.855
124.969
125.072
125.179
125.285
125.402
125.504
125.621
125.729
125.842
125.951
126.052
126.158
126.271
126.382
126.494
126.602
126.717
126.823
126.938
127.047
127.148
127.255
127.366
127.474
127.59
127.693
127.811
127.914
128.025
128.137
128.251
128.366
128.466
128.567
128.68
128.788
