Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll;rmse3d;rmse_temp
51.14445849871537;-0.0;0.1;0.1;0.0;-0.0;0.0;0.6758730411529541;0.11876199722290039
51.17548580428525;-0.0;0.1;0.1;-0.0;-0.0;0.0;0.668282687664032;0.12383347511291504
51.27657476759358;-0.0;0.1;0.1;-0.0;-0.0;0.0;0.6360886693000793;0.13142226219177247
51.30960383481313;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6660510897636414;0.14106285095214843
51.40969191729662;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6688286066055298;0.14392675399780275
51.508779118955275;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6702210307121277;0.14879796028137207
51.609868082263596;-0.0;0.1;0.1;0.0;0.0;0.0;0.6511259078979492;0.14808656692504882
51.67092181257853;-0.0;0.1;0.1;-0.0;0.0;-0.0;0.6758339405059814;0.15219239234924317
51.73697994701763;-0.0;0.1;0.1;-0.0;0.0;-0.0;0.6901254653930664;0.15895785331726076
51.80704160475607;-0.0;0.1;0.1;-0.0;0.0;0.0;0.665167510509491;0.15901769638061525
51.90312616394022;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6634348034858704;0.14829628944396972
51.93915787363428;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6426928639411926;0.1486655616760254
52.00721776972305;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6638720035552979;0.15068316459655762
52.03624331364326;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6504262089729309;0.14624923706054688
52.106304971381704;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6300675272941589;0.1381446647644043
52.17236310582081;-0.0;0.1;0.1;-0.0;0.0;0.0;0.6802960634231567;0.13504514694213868
52.23942212108474;-0.0;0.0;0.0;0.0;-0.0;0.0;0.6846927404403687;0.13689157485961914
52.304479374699014;-0.0;0.0;0.1;0.0;-0.0;0.0;0.6536740064620972;0.12300249099731446
52.36853574748845;-0.0;0.1;0.1;0.0;-0.0;0.0;0.6351737380027771;0.12799585342407227
52.43659564357722;-0.0;0.1;0.1;0.0;-0.0;0.0;0.6508944630622864;0.12205280303955078
52.50365465884116;-0.0;0.1;0.1;0.0;-0.0;0.0;0.6892080903053284;0.11866114616394043
52.567711031630594;-0.0;0.1;0.1;0.0;-0.0;0.0;0.675983190536499;0.11320979118347169
52.63777268936904;-0.0;0.1;0.1;0.0;-0.0;0.0;0.6499921679496765;0.11626723289489746
52.66779911411408;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.6862635016441345;0.1274493408203125
52.7658854349479;-0.0;0.0;0.0;0.0;0.0;-0.0;0.6580051779747009;0.1205909538269043
52.802918025466795;-0.0;0.1;0.0;0.0;0.0;-0.0;0.6358414888381958;0.12647107124328613
52.86797527908106;-0.0;0.0;0.0;0.0;0.0;-0.0;0.6313691139221191;0.13781258583068848
52.935034294345;0.0;0.0;0.0;0.0;0.0;-0.0;0.6649923920631409;0.14336943626403809
53.0010924287841;-0.0;0.0;0.0;0.0;0.0;-0.0;0.6804337501525879;0.13703137397766113
53.07015320569771;-0.0;0.0;0.0;0.0;0.0;-0.0;0.677039384841919;0.13114036560058595
53.10318227291726;-0.0;0.0;0.0;0.0;0.0;-0.0;0.6582847833633423;0.12968263626098633
53.16523688405702;-0.0;0.0;0.0;0.0;-0.0;-0.0;0.6914701461791992;0.12736210823059083
53.235298541795466;-0.0;-0.0;-0.0;0.0;0.0;-0.0;0.6703875064849854;0.12826154708862306
53.300355795409736;-0.0;-0.1;-0.1;0.0;0.0;-0.0;0.6591908931732178;0.13378692626953126
53.39944299706839;-0.0;-0.0;-0.0;0.0;0.0;-0.0;0.6626617908477783;0.12561779022216796
53.46650201233233;-0.0;0.1;0.1;0.0;0.0;0.0;0.634451150894165;0.11803311347961426
53.56759097564065;-0.0;0.1;0.1;0.0;0.0;-0.0;0.6567692160606384;0.12203969955444335
