Time_Sec;AE_longitudinal;State_longitudinal;AE_lateral;State_lateral;AE_vertical;State_vertical;AE_roll;State_roll;AE_pitch;State_pitch;AE_yaw;State_yaw
59.193;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.294;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.397;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.497;1.9493962000183275e-14;pass;0.0;pass;0.08885654632172532;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.604;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.713;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.813;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
59.913;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
60.014;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
60.115;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
60.215;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
60.316;1.9493962000183275e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
60.416;0.1195310916726581;pass;0.0;pass;0.10000000000000002;pass;0.0;pass;0.0677344541636791;pass;0.0;pass
60.518;0.2450807231047819;pass;0.0;pass;0.18029231922380942;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
60.618;0.1969599161336646;pass;0.0;pass;0.20000000000000004;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
60.72;0.09476327703861331;pass;0.0;pass;0.11654734459227348;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
60.842;0.03853669978713681;pass;0.0;pass;0.10000000000000007;pass;0.0;pass;0.09586888336880575;pass;0.0;pass
60.946;0.17365550283065545;pass;0.0;pass;0.10000000000000009;pass;0.008269437853834369;pass;1.5902773407317584e-15;pass;0.0;pass
61.047;0.2702380178840129;pass;0.0;pass;0.1000000000000001;pass;0.08471725223550405;pass;1.5902773407317584e-15;pass;0.0;pass
61.161;0.3473822364451187;pass;0.09372644728902749;pass;0.10000000000000012;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
61.272;0.17706000906210928;pass;0.09833799818757427;pass;0.10000000000000013;pass;0.0;pass;0.0016620018124241423;pass;0.0;pass
61.384;0.03398442846914573;pass;0.0;pass;0.10000000000000014;pass;0.0;pass;0.08858073807818614;pass;0.0;pass
61.485;0.10128833295233886;pass;0.0;pass;0.10000000000000016;pass;0.0;pass;0.01438138882538488;pass;0.0;pass
61.588;0.09285739133018467;pass;0.085928521733967;pass;0.10000000000000017;pass;0.0;pass;0.08592852173396541;pass;0.0;pass
61.697;0.03490925963984637;pass;0.02837989423426083;pass;0.10000000000000019;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
61.811;0.11779190913081017;pass;0.0;pass;0.1000000000000002;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
61.922;0.32416063719448474;pass;0.0;pass;0.10000000000000021;pass;0.0;pass;0.01583212743889926;pass;0.0;pass
62.039;0.008769008499497133;pass;0.00500380169990333;pass;0.10000000000000024;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
62.145;0.05386517399008817;pass;0.1;pass;0.10000000000000026;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
