Time_Sec;True_Lateral;True_Longitudinal;True_Vertical;True_Pitch;True_Yaw;True_Roll
202.046;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.148;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.263;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.375;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.484;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.592;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.705;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.807;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
202.918;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.026;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.14;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.245;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.361;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.472;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.581;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.688;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.792;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
203.898;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
204.009;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
204.117;0.0;1.9493962000183275e-14;-0.0;1.5902773407317584e-15;-0.0;-0.0
