Time_Sec
221.455
221.556
221.661
221.761
221.868
221.975
222.076
222.181
222.296
222.403
222.514
222.626
222.737
222.849
222.956
223.07
223.181
223.287
223.401
223.502
223.607
223.714
223.825
223.936
224.041
224.155
224.264
224.374
224.478
224.579
224.681
224.782
224.894
224.995
225.107
225.209
225.314
225.415
225.518
225.62
225.725
225.825
225.94
226.041
226.159
226.264
226.377
226.503
226.611
226.712
226.815
226.916
227.035
227.139
227.284
227.394
227.509
227.622
227.724
227.828
227.946
228.05
228.153
228.269
228.386
228.494
228.604
228.729
228.833
228.938
229.041
229.142
229.247
229.349
229.451
229.575
229.685
229.793
229.904
230.011
230.143
230.243
230.347
230.448
230.565
230.667
230.767
230.868
230.971
231.082
231.183
231.301
231.406
231.511
231.624
231.735
231.842
231.956
232.067
232.177
232.303
232.403
232.511
232.623
232.733
232.842
232.957
233.063
233.172
233.279
233.399
233.504
233.607
233.713
233.828
233.938
234.049
234.162
234.278
234.381
234.489
234.59
234.722
234.822
234.934
235.044
235.145
235.245
235.357
235.466
235.58
235.691
235.795
235.896
236.005
236.115
236.239
236.341
236.447
236.553
236.67
236.777
236.887
236.998
237.098
237.204
237.305
237.405
237.506
237.606
237.712
237.817
237.917
238.022
238.13
238.24
238.348
238.453
238.567
238.667
238.784
238.891
238.996
239.096
239.217
239.325
239.436
239.542
239.654
239.756
239.871
239.981
240.087
240.19
240.307
240.408
240.523
240.625
240.732
240.861
240.97
241.074
241.175
241.293
241.411
241.524
241.633
241.733
241.837
241.974
242.081
242.187
242.305
242.407
242.522
242.628
242.731
242.835
242.95
243.062
243.168
243.278
243.387
243.488
243.604
243.721
243.84
243.952
244.062
244.183
244.287
244.387
244.496
244.602
244.711
244.811
244.919
245.024
245.136
245.245
245.355
245.461
245.565
245.679
245.784
245.898
246.009
246.115
246.218
246.328
246.429
246.543
246.653
