Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll
103.51565110462693;0.0;-0.0;-0.0;0.0;0.0;-0.0
103.55304918716132;0.0;-0.0;-0.0;0.0;0.0;-0.0
103.65540183409755;0.0;-0.0;-0.0;0.0;0.0;-0.0
103.7341346394331;0.0;-0.1;-0.0;0.0;0.0;-0.0
103.80893080450187;0.0;-0.1;-0.1;0.0;0.0;-0.0
103.85223384743644;0.0;-0.1;-0.1;0.0;0.0;-0.0
103.90734681117132;0.0;-0.1;-0.1;0.0;0.0;-0.0
103.93883993330554;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.03824010004168;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.1061471446436;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.20259483117965;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.26853355564819;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.3019949979158;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.43091996665277;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.49587453105461;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.5322884535223;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.65924510212588;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.75667694872864;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.86198207586494;0.0;-0.1;-0.1;0.0;0.0;-0.0
104.95449312213422;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.01747936640267;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.08440225093788;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.14935681533973;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.25170946227595;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.32453730721134;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.34717298874531;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.44263651521467;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.5440050020842;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.60994372655273;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.70934389328887;0.0;-0.1;-0.1;0.0;0.0;-0.0
105.80283909962485;0.0;-0.0;-0.1;0.0;0.0;-0.0
105.87468278449354;0.0;-0.0;-0.1;0.0;0.0;-0.0
105.90223926636098;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.00065527303043;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.09611879949979;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.16402584410172;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.22799624843685;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.29393497290538;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.34707961650687;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.42285994164236;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.45828970404335;0.0;-0.0;-0.1;0.0;0.0;-0.0
106.5557215506461;0.0;-0.0;-0.0;0.0;0.0;-0.0
106.63347019591497;0.0;-0.1;-0.0;0.0;0.0;-0.0
106.7161396415173;-0.1;-0.6;-0.0;-0.1;-0.0;-0.0
107.01434014172573;-0.0;-2.4;-0.1;-0.0;-0.0;0.0
107.07929470612756;-0.1;-2.7;-0.1;-0.0;-0.0;-0.0
107.23971279699875;-0.1;-3.5;-0.1;-0.1;0.1;-0.1
107.37060608586911;-0.1;-4.0;-0.1;-0.1;0.0;-0.0
107.46705377240517;-0.0;-4.5;-0.1;-0.1;0.1;-0.0
107.6018837015423;-0.1;-4.9;-0.1;0.0;0.1;-0.0
107.70325218841184;-0.1;-4.9;-0.1;0.0;0.1;-0.0
107.7987157148812;-0.1;-4.9;-0.1;0.0;0.0;-0.0
107.86071779908295;-0.1;-5.0;-0.1;0.0;0.0;-0.0
107.92960900375157;-0.1;-5.0;-0.1;-0.0;0.0;-0.0
