Time_Sec
333.835
333.941
334.041
334.145
334.245
334.346
334.447
334.547
334.653
334.758
334.86
334.972
335.079
335.186
335.287
335.404
335.51
335.622
335.724
335.845
335.945
336.063
336.165
336.282
336.384
336.486
336.587
336.705
336.824
336.945
337.047
337.162
337.263
337.366
337.485
337.588
337.708
337.824
337.938
338.043
338.143
338.244
338.348
338.448
338.573
338.686
338.798
338.939
339.08
339.188
339.294
339.411
339.512
339.616
339.727
339.855
339.959
340.077
340.202
340.304
340.435
340.548
340.656
340.791
340.934
341.046
341.172
341.272
341.373
341.474
341.579
341.695
341.818
341.933
342.035
342.145
342.25
342.364
342.474
342.585
342.697
342.799
342.9
343.018
343.125
343.226
343.328
343.428
343.53
343.631
343.735
343.844
343.965
344.067
344.177
344.288
344.398
344.511
344.624
344.729
344.842
344.956
345.068
345.17
345.274
345.383
345.501
345.607
345.708
345.81
345.913
346.038
346.148
346.263
346.366
346.466
346.579
346.69
346.801
346.909
347.023
347.134
347.235
347.34
347.457
347.562
347.676
347.788
347.898
348.009
348.117
348.228
348.343
348.466
348.566
348.707
348.811
348.915
349.016
349.117
349.228
349.342
349.451
349.564
349.674
349.79
349.891
349.995
350.105
350.206
350.307
350.443
350.544
350.655
350.758
350.877
350.979
351.081
351.188
351.29
351.395
351.504
351.613
351.722
351.829
351.942
352.044
352.145
352.256
352.357
352.464
352.564
352.668
352.773
352.877
352.985
353.093
353.195
353.31
353.418
353.524
353.632
353.736
353.863
353.966
354.073
354.179
354.303
354.419
354.523
354.636
354.741
354.863
354.978
355.085
355.194
355.297
355.415
355.52
355.636
355.738
355.843
355.955
356.063
356.176
356.299
356.408
356.519
356.63
356.739
356.843
356.944
357.066
357.168
357.273
357.392
357.505
357.609
357.719
357.832
357.94
358.042
358.148
358.249
358.369
358.491
358.597
358.698
358.804
358.904
359.006
359.106
359.213
359.315
359.441
359.547
359.649
359.769
359.869
359.981
360.093
360.194
360.297
360.406
360.519
360.629
360.741
360.852
360.963
361.076
361.186
361.299
361.405
361.522
361.631
361.741
361.85
361.96
362.061
362.171
362.279
362.391
362.503
362.62
362.726
362.837
362.946
363.046
363.151
363.269
363.376
363.489
363.598
363.712
363.819
363.932
364.033
364.141
364.248
364.364
364.467
364.569
364.679
364.808
364.914
365.023
365.123
365.224
365.327
365.428
365.53
365.63
365.731
365.833
365.941
366.046
366.165
366.266
366.368
366.485
366.588
366.69
366.792
366.899
367.01
367.112
367.229
367.334
367.435
367.54
367.643
367.746
367.847
367.948
368.055
368.163
368.269
368.38
368.487
368.594
368.705
368.819
368.931
369.04
369.143
369.268
369.371
369.476
369.588
369.691
369.798
369.913
370.019
370.133
370.254
370.397
370.506
370.609
370.711
370.815
370.918
371.021
371.122
371.223
371.331
371.433
371.536
