Time_Sec;AE_longitudinal;State_longitudinal;AE_lateral;State_lateral;AE_vertical;State_vertical;AE_roll;State_roll;AE_pitch;State_pitch;AE_yaw;State_yaw
341.818;0.08362257111810997;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
341.933;0.06338647455455537;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.035;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.145;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.25;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.364;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.474;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.585;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.697;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.799;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
342.9;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.018;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.125;0.09999999999998051;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.226;0.09875000000001949;pass;0.0;pass;5.5164206536062476e-18;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.328;0.1930608322780436;pass;0.1;pass;0.0751148612869895;pass;0.0;pass;0.02488513871300892;pass;0.0;pass
343.428;0.12087711658943379;pass;0.1;pass;0.0003545194315691097;pass;0.0;pass;0.09964548056842934;pass;0.0;pass
343.53;0.05699305101752983;pass;0.09868663137718878;pass;4.0731307215935425e-17;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
343.631;0.19809291768144366;pass;0.020855364710178015;pass;6.192962809237202e-17;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
343.735;0.22757692190988354;pass;0.0;pass;6.900729987435739e-17;pass;0.0;pass;0.04290811978778697;pass;0.0;pass
343.844;0.33628869293441666;pass;0.0;pass;8.31279489688086e-17;pass;0.0;pass;0.03854811548907111;pass;0.0;pass
343.965;0.13728305095265192;pass;0.0;pass;0.0407066101905343;pass;0.0;pass;0.09999999999999841;pass;0.0407066101905342;pass
344.067;0.05535711252361253;pass;0.0;pass;0.10000000000000013;pass;0.0;pass;0.09999999999999841;pass;0.06616072186909187;pass
344.177;0.31031245383413175;pass;0.022864591027648117;pass;0.10000000000000014;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
344.288;0.1896843824831036;pass;0.1;pass;0.10000000000000016;pass;0.0340631235033831;pass;0.09999999999999841;pass;0.0;pass
344.398;0.07299713790650486;pass;0.06672190421183169;pass;0.06672190421183186;pass;0.06672190421183169;pass;0.0667219042118301;pass;0.0;pass
344.511;0.16200440627695123;pass;0.0;pass;1.828051598984359e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
344.624;0.3225435589216321;pass;0.004258711784330262;pass;1.9702989240144575e-16;pass;0.004258711784330262;pass;1.5902773407317584e-15;pass;0.0;pass
344.729;0.21048641978832183;pass;0.08334728395766819;pass;2.1111584702637743e-16;pass;0.08334728395766819;pass;1.5902773407317584e-15;pass;0.0;pass
344.842;0.14421598920445433;pass;0.1;pass;2.2537527399890676e-16;pass;0.008946002698881671;pass;0.09105399730111674;pass;0.0;pass
344.956;0.044655346384827155;pass;0.1;pass;2.4657359487534334e-16;pass;0.0;pass;0.02144933170189264;pass;0.0;pass
345.068;0.08185552989098888;pass;0.1;pass;2.608330218478727e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
345.17;0.20455562831361185;pass;0.1;pass;2.82204815071907e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
345.274;0.12604870297667503;pass;0.1;pass;2.891437089758142e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
345.383;0.2555743134089159;pass;0.1;pass;3.033337470093045e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
345.501;0.08549817005835791;pass;0.1;pass;3.2463615129429966e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
345.607;0.018480566151238165;pass;0.1;pass;3.3868741144971183e-16;pass;0.02016342769187657;pass;0.020163427691874982;pass;0.0;pass
345.708;0.0463842279645128;pass;0.1;pass;3.5287744948320213e-16;pass;0.09456096200591804;pass;0.09456096200591645;pass;0.0;pass
