DoF;Unit;Mean_Absolute_Error;RMSE;Max_Absolute_Error;N_Samples;Window_Start_Sec;Window_End_Sec
longitudinal;mm;0.21002994821055013;0.2604588713539244;0.6931709109689486;200;341.77549999999997;363.58500000000004
lateral;mm;0.20695924452683356;0.25480686729341306;0.5;200;341.77549999999997;363.58500000000004
vertical;mm;0.17738319678083933;0.22308458140488757;0.49350228297513166;200;341.77549999999997;363.58500000000004
roll;deg;0.07915534087332256;0.11528183747327982;0.2915278215793969;200;341.77549999999997;363.58500000000004
pitch;deg;0.07794249885190042;0.09611848573055813;0.27827154857123304;200;341.77549999999997;363.58500000000004
yaw;deg;0.16568142321866972;0.2735492966050393;0.6967369261515157;200;341.77549999999997;363.58500000000004
