Time_Sec
226.138
226.253
226.36
226.475
226.584
226.696
226.806
226.922
227.024
227.138
227.241
227.345
227.451
227.56
227.676
227.788
227.895
228.007
228.122
228.23
228.343
228.456
228.569
228.678
228.81
228.915
229.017
229.119
229.232
229.335
229.439
229.545
229.645
229.772
229.883
229.988
230.103
230.21
230.312
230.419
230.523
230.628
230.73
230.84
230.949
231.06
231.162
231.262
231.366
231.468
231.569
231.674
231.776
231.884
231.987
232.091
232.195
232.302
232.404
232.521
232.623
232.739
232.865
232.973
233.074
233.177
233.285
233.388
233.504
233.604
233.707
233.833
233.936
234.053
234.159
234.266
234.391
234.492
234.594
234.711
234.825
234.929
235.032
235.144
235.253
235.366
235.468
235.585
235.687
235.808
235.908
236.012
236.118
236.224
236.341
236.459
236.56
236.668
236.772
236.875
236.986
237.103
237.206
237.321
237.431
237.543
237.646
237.747
237.859
237.973
238.092
238.199
238.305
238.421
238.522
238.626
238.737
238.848
238.96
239.07
239.177
239.293
239.395
239.509
239.618
239.733
239.842
239.943
240.048
240.148
240.266
240.382
240.492
240.609
240.712
240.813
240.924
241.037
241.146
241.257
241.368
241.478
241.586
241.703
241.805
241.913
242.015
242.127
242.238
242.35
242.457
242.571
242.681
242.795
242.904
243.005
243.11
243.223
243.334
243.452
243.557
243.668
243.777
243.879
243.986
244.098
244.207
244.32
244.428
244.541
244.651
244.751
244.854
244.968
245.081
245.195
245.305
245.418
245.528
245.635
245.749
245.864
245.967
246.067
246.176
246.307
246.426
246.527
246.641
246.742
246.844
246.963
247.081
247.183
247.301
247.404
247.517
247.621
247.738
247.839
247.962
248.064
248.174
248.276
248.382
248.501
248.617
248.723
248.842
248.943
249.055
249.157
249.275
249.375
249.478
249.579
249.683
249.797
249.899
250.002
250.117
250.222
250.336
250.44
250.54
250.642
250.742
250.847
250.948
251.048
251.152
251.255
251.355
251.462
251.563
251.667
251.77
251.88
251.991
252.098
252.203
252.305
252.427
252.544
252.655
252.765
252.875
252.989
253.101
253.209
253.322
253.43
253.543
253.652
253.766
253.877
253.985
254.099
254.211
254.32
254.433
254.534
254.64
254.748
254.849
254.959
255.065
255.178
255.28
255.407
255.513
255.63
255.732
255.838
255.938
256.039
256.139
256.24
256.34
256.442
256.545
256.646
256.747
256.856
256.957
257.058
257.173
257.286
257.392
257.493
257.62
257.727
257.839
257.94
258.044
258.173
258.275
258.383
258.488
258.601
258.714
258.825
258.936
259.046
259.157
259.269
259.381
259.49
259.606
259.713
259.824
259.935
260.037
260.139
260.258
260.366
260.478
260.586
260.688
260.82
260.922
261.054
261.154
261.257
261.357
261.46
261.584
261.689
261.789
261.917
262.018
262.132
262.237
262.349
262.456
262.567
262.668
262.789
262.891
263.004
263.107
263.231
263.332
263.442
263.549
263.657
263.758
