Time_Sec;True_Lateral;True_Longitudinal;True_Vertical;True_Pitch;True_Yaw;True_Roll
202.046;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.148;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.263;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.375;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.484;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.592;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.705;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.807;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
202.918;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.026;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.14;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.245;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.361;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.472;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.581;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.688;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.792;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
203.898;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.009;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.117;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.232;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.339;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.454;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.568;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.682;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.789;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
204.9;0.0;0.0;-0.0;0.0;-1.5707963267948966;0.0
205.012;0.0725;-4.439344646909155e-18;-0.0;0.0;-1.5707963267948966;0.0
205.12;0.56625;-3.467281250085944e-17;-0.0;0.0;-1.5707963267948966;0.0
205.235;1.32625;-8.120939086845886e-17;-0.0;0.0;-1.5707963267948966;0.0
205.339;1.8375;-1.1251442467166307e-16;-0.0;0.0;-1.5707963267948966;0.0
205.456;2.3425;-1.4343675635013373e-16;-0.0;0.0;-1.5707963267948966;0.0
205.564;2.85375;-1.7474179015333795e-16;-0.0;0.0;-1.5707963267948966;0.0
205.673;3.3625;-2.0589374310664875e-16;-0.0;0.0;-1.5707963267948966;0.0
205.788;3.8675;-2.3681607478511945e-16;-0.0;0.0;-1.5707963267948966;0.0
205.893;4.6325;-2.836588148525057e-16;-0.0;0.0;-1.5707963267948966;0.0
205.994;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.104;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.212;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.328;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.432;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.544;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.651;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.752;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.855;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
206.956;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
207.056;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
207.156;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
207.257;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
207.357;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
207.457;5.0;-3.061616997868383e-16;-0.0;0.0;-1.5707963267948966;0.0
