Time_Sec;AE_longitudinal;State_longitudinal;AE_lateral;State_lateral;AE_vertical;State_vertical;AE_roll;State_roll;AE_pitch;State_pitch;AE_yaw;State_yaw
335.885;1.9609314172441827e-14;pass;0.0;pass;0.009727708393965702;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
335.99;1.9609314172441827e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.108;1.9609314172441827e-14;pass;0.0;pass;0.1;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.216;1.9609314172441827e-14;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
336.328;1.9609314172441827e-14;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
336.442;1.9609314172441827e-14;pass;0.0;pass;0.1;pass;0.0455245691018948;pass;1.5902773407317584e-15;pass;0.0;pass
336.55;0.07141693611082375;pass;0.0;pass;0.028583063889195865;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.664;0.10000000000001961;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
336.777;0.10000000000001961;pass;0.0;pass;0.040752763492842556;pass;0.040752763492842556;pass;1.5902773407317584e-15;pass;0.0;pass
336.883;0.10000000000001961;pass;0.0;pass;0.1;pass;0.03712707150574654;pass;1.5902773407317584e-15;pass;0.0;pass
336.985;0.10000000000001961;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.092;0.10000000000001961;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.2;0.10000000000001961;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.302;0.22000000000001962;pass;0.0;pass;0.1;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.402;0.7287500000000197;watch;0.0;pass;0.10000000000000002;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.503;1.2312500000000197;act;0.0;pass;0.10000000000000003;pass;0.1;pass;1.5902773407317584e-15;pass;0.0;pass
337.606;1.6772216510998814;act;0.0;pass;0.10000000000000005;pass;0.07907388369995398;pass;1.5902773407317584e-15;pass;0.0;pass
337.711;1.786880219390234;act;0.0;pass;0.10000000000000006;pass;0.032373956121957155;pass;1.5902773407317584e-15;pass;0.032373956121957155;pass
337.815;2.0314699985346034;act;0.0;pass;0.10000000000000009;pass;0.06404399970691686;pass;0.03595600029308156;pass;0.02808799941383371;pass
337.916;2.0756448591343104;act;0.0;pass;0.07489914318904858;pass;0.0;pass;0.09999999999999841;pass;0.07489914318904849;pass
338.02;1.8008508052625225;act;0.0;pass;0.009072132748610842;pass;0.00907213274861074;pass;0.09999999999999841;pass;0.0;pass
338.127;1.5650741520018903;act;0.0;pass;0.09193620533312556;pass;0.09193620533312545;pass;0.09999999999999841;pass;0.0;pass
338.238;1.8114605318357877;act;0.0;pass;0.10000000000000014;pass;0.02441008863929471;pass;0.09999999999999841;pass;0.0;pass
338.343;1.712691829436194;act;0.0;pass;0.10000000000000016;pass;0.0;pass;0.023365304906027427;pass;0.0;pass
338.459;1.7354521872591988;act;0.0;pass;0.10000000000000017;pass;0.0;pass;0.08738695318520362;pass;0.0;pass
338.563;1.6646988279162986;act;0.0;pass;0.10000000000000019;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
338.677;1.6161219264573017;act;0.0;pass;0.14721951838567973;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
338.778;1.6333608871775995;act;0.03567363910280253;pass;0.1643263608971977;pass;0.0;pass;0.06432636089719589;pass;0.0;pass
338.878;1.7521728320088004;act;0.1;pass;0.07744547200146383;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
338.98;1.4583248075805795;act;0.07319160252685308;pass;2.369979212879514e-16;pass;0.026808397473146922;pass;1.5902773407317584e-15;pass;0.0;pass
339.081;1.8427239533628743;act;0.0;pass;2.584044089815052e-16;pass;0.05818098834071359;pass;1.5902773407317584e-15;pass;0.0;pass
339.188;1.8428082752694355;act;0.0;pass;0.0699229311826464;pass;0.0;pass;1.5902773407317584e-15;pass;0.06992293118264613;pass
339.296;1.6140628099671215;act;0.018638370716635648;pass;0.08136162928336463;pass;0.018638370716635648;pass;0.01863837071663406;pass;0.018638370716635648;pass
339.404;1.801471244636307;act;0.059984196811693834;pass;0.04001580318830647;pass;0.059984196811693834;pass;0.059984196811692245;pass;0.059984196811693834;pass
339.512;1.7323596531263448;act;0.09748245664079058;pass;3.150951721764272e-16;pass;0.1;pass;0.09748245664078899;pass;0.09748245664079058;pass
339.626;1.5839827185594064;act;0.014872839819923326;pass;3.29319904679437e-16;pass;0.1;pass;0.014872839819921735;pass;0.014872839819923326;pass
339.732;1.4944974707132488;act;0.0;pass;0.06882178989811068;pass;0.031178210101889675;pass;1.5902773407317584e-15;pass;0.0;pass
339.848;1.6544464365036884;act;0.0;pass;0.10000000000000037;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
339.954;1.7458863841568188;act;0.060822723168640215;pass;0.03917727683136017;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
340.056;1.747505411255334;act;0.06078192640691411;pass;0.039218073593086294;pass;0.0;pass;0.03921807359308431;pass;0.0;pass
340.174;1.5983774410142022;act;0.0;pass;0.10000000000000041;pass;0.04228063974645451;pass;0.057719360253543905;pass;0.04228063974645451;pass
340.289;1.641673318940903;act;0.05958167026477927;pass;0.04041832973522116;pass;0.040418329735220734;pass;0.05958167026477768;pass;0.040418329735220734;pass
340.395;1.8870174216262505;act;0.1;pass;4.4249326425216398e-16;pass;0.03949806426375227;pass;0.06050193573624615;pass;0.0;pass
340.51;1.7709940083327957;act;0.1;pass;4.566833022856542e-16;pass;0.07931100208319351;pass;1.5902773407317584e-15;pass;0.02068899791680649;pass
340.616;1.6385379004136755;act;0.1;pass;0.03641245550959436;pass;0.0;pass;0.0364124555095923;pass;0.06358754449040611;pass
340.717;1.5991167784047295;act;0.1;pass;0.0970425801772551;pass;0.0;pass;0.09704258017725302;pass;0.002957419822745393;pass
340.827;1.4897860479070246;act;0.04588964071881857;pass;0.1000000000000005;pass;0.0;pass;0.04588964071881698;pass;0.054110359281181436;pass
340.938;1.4309342378397467;act;0.0;pass;0.08367105945993195;pass;0.0;pass;1.5902773407317584e-15;pass;0.08367105945993143;pass
341.05;1.609244663084386;act;0.0;pass;0.00012366577109115533;pass;0.0;pass;1.5902773407317584e-15;pass;0.00012366577109062773;pass
341.164;1.5901003765875963;act;0.08748884704582509;pass;5.489358967381008e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
341.267;1.5438540153935811;act;0.1;pass;5.62987156893513e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
341.377;1.4325374796841999;act;0.1;pass;0.07062031503947801;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
341.48;1.486490713672243;act;0.1;pass;0.1000000000000006;pass;0.0;pass;0.04570185726555425;pass;0.0;pass
341.585;1.5359398193996654;act;0.1;pass;0.10000000000000062;pass;0.038062036120071065;pass;0.09999999999999841;pass;0.0;pass
341.698;1.4279206494394572;act;0.1;pass;0.06854206494394408;pass;0.06854206494394345;pass;0.06854206494394186;pass;0.0;pass
341.807;1.6527667030804096;act;0.1;pass;0.013526670308039779;pass;0.013526670308039137;pass;0.013526670308037546;pass;0.0;pass
341.919;1.5177875668290746;act;0.1;pass;6.558642517973112e-16;pass;0.0;pass;0.0640265541463668;pass;0.0;pass
342.035;1.4697767208827663;act;0.1;pass;6.701930677088796e-16;pass;0.06911831977931297;pass;0.03088168022068545;pass;0.0;pass
342.141;1.4430781968361046;act;0.1;pass;6.845565780899676e-16;pass;0.05325868853734238;pass;0.04674131146265604;pass;0.0;pass
342.242;1.381470135131341;act;0.1;pass;6.987466161234579e-16;pass;0.0;pass;0.08441168918855115;pass;0.0;pass
342.362;1.4727672413417672;act;0.1;pass;0.029747126443042102;pass;0.0;pass;1.5902773407317584e-15;pass;0.029747126443042823;pass
342.464;1.5058240205382134;act;0.1;pass;0.08551850513454626;pass;0.0;pass;1.5902773407317584e-15;pass;0.0927592525672735;pass
342.57;1.3551752235184438;act;0.1;pass;0.08120619412039519;pass;0.0;pass;1.5902773407317584e-15;pass;0.009396902939802781;pass
342.679;1.3533243379288287;act;0.1;pass;0.10000000000000077;pass;0.0;pass;0.07402927701186346;pass;0.0;pass
342.779;1.337437046538291;act;0.1;pass;0.06703973150347994;pass;0.0;pass;0.06703973150347757;pass;0.0;pass
342.88;1.544708466453681;act;0.1;pass;0.016564406041242458;pass;0.0;pass;0.01656440604124007;pass;0.0;pass
342.98;1.5600574819772248;act;0.1;pass;8.122322259218608e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.081;1.576541397400451;act;0.1;pass;8.26422263955351e-16;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.186;1.202032710280438;act;0.1;pass;0.013843457943916405;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
343.288;0.43577740414431076;pass;0.1;pass;0.057140851661648354;pass;0.0;pass;0.0652673045290164;pass;0.0;pass
343.394;0.7930571648268092;watch;0.1;pass;0.10479328089071956;pass;0.0;pass;0.2167678799826636;pass;0.0;pass
343.501;1.4726824212678622;act;0.1;pass;0.1857729994374025;pass;0.0;pass;0.3672598611533973;pass;0.0;pass
343.61;1.6000441270577888;act;0.2;pass;0.1576494347105796;pass;0.0;pass;0.40290601020653877;pass;0.0;pass
343.723;1.6197882373124664;act;0.2;pass;0.17805285983363128;pass;0.02492947088192275;pass;0.41756153309429156;pass;0.0;pass
343.823;1.666302319547448;act;0.2;pass;0.15065173765000983;pass;0.07301023231420278;pass;0.4736446787751241;pass;0.0;pass
343.927;1.620614522545221;act;0.16762665795331652;pass;0.13101506628162818;pass;0.1;pass;0.5076295505704107;watch;0.0;pass
344.033;1.4806740034275023;act;0.1;pass;0.12416938818756496;pass;0.09628204628691442;pass;0.5140335438714042;watch;0.0;pass
344.142;1.3232927828921959;act;0.1;pass;0.11901925616258174;pass;0.02885464188561521;pass;0.4646638662511766;pass;0.0;pass
344.269;1.4440674750048004;act;0.1;pass;0.13096425208821316;pass;0.0;pass;0.46251073675159105;pass;0.04795317865748328;pass
344.369;1.445211738884705;act;0.1;pass;0.12266341208918907;pass;0.0;pass;0.43348702202213385;pass;0.08715761352487851;pass
