Time_Sec;True_Lateral;True_Longitudinal;True_Vertical;True_Pitch;True_Yaw;True_Roll
573.084;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.196;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.297;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.421;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.53;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.641;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.752;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.869;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
573.98;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.088;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.204;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.309;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.426;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.531;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.645;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.756;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.866;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
574.969;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.073;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.183;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.283;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.388;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.489;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.589;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.69;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.79;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.891;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
575.995;-0.2762499999999804;-1.6915433913221615e-17;-7.667477763817487e-18;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.096;-0.7837499999999803;-4.79908464415857e-17;-2.175343238874916e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.197;-1.2937499999999804;-7.921933981984322e-17;-3.5908775952719906e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.298;-2.0599999999999805;-1.261386203121762e-16;-5.717648576819556e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.41;-2.3099999999999805;-1.414467053015181e-16;-6.411537967210279e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.518;-3.0749999999999806;-1.8828944536890437e-16;-8.534839501805891e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.619;-3.5849999999999804;-2.1951793874716187e-16;-9.950373858202965e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.728;-3.8349999999999804;-2.3482602373650376e-16;-1.0644263248593688e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.836;-4.59874999999998;-2.8159222337894335e-16;-1.2764095336237346e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
576.95;-4.99624999999998;-3.0593207851199696e-16;-1.3867379466958596e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.055;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.178;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.279;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.391;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.495;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.609;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.71;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.817;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
577.917;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.039;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.15;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.255;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.357;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.457;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.558;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.658;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.759;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.86;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
578.962;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.063;-4.9999999999999805;-3.061616997868371e-16;-1.3877787807814457e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.175;-4.77749999999998;-2.925375041463228e-16;-1.3260226250366713e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.276;-4.271249999999981;-2.6153863204290545e-16;-1.18551002348255e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.379;-3.7624999999999806;-2.3038667908959465e-16;-1.0443035325380379e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.484;-3.2537499999999806;-1.9923472613628385e-16;-9.030970415935258e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.591;-2.7499999999999805;-1.6838893488275987e-16;-7.632783294297951e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.693;-2.2412499999999804;-1.3723698192944907e-16;-6.22071838485283e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.796;-1.7337499999999804;-1.0616156940108498e-16;-4.8121229223596626e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
579.896;-1.2312499999999804;-7.539231857250773e-17;-3.41740524767431e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.001;-0.7237499999999804;-4.431690604414364e-17;-2.0088097851811426e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.102;-0.21249999999998037;-1.3011872240939427e-17;-5.898059818321144e-18;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.202;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.302;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.405;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.507;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.607;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.711;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.812;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
580.92;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.02;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.121;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.236;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.342;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.455;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.565;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.665;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.789;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
581.897;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.009;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.122;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.237;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.343;1.9609314172441827e-14;1.2007241917377857e-30;-0.0;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.456;0.01875000000001961;1.1481063742018442e-18;5.204170427930421e-19;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.563;0.4525000000000196;2.7707633830710068e-17;1.2559397966072084e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.664;0.9625000000000197;5.893612720896758e-17;2.671474153004283e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.774;1.4700000000000195;9.001153973733165e-17;4.08006961549745e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.889;1.9737500000000194;1.208573309908556e-16;5.4782567371347565e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
582.993;2.4825000000000195;1.520092839441664e-16;6.890321646579878e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
583.112;3.2537500000000197;1.9923472613628624e-16;9.030970415935258e-17;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
583.214;3.7687500000000194;2.3076938121433053e-16;1.0460382560140146e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
583.32;4.282500000000019;2.622274958674282e-16;1.1886325257393082e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
583.438;4.79250000000002;2.9345598924568575e-16;1.3301859613790158e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
583.55;5.5625000000000195;3.406048910128588e-16;1.5439038936193583e-16;6.871892945518366e-20;0.0024758603614714048;-1.59027733924702e-15
