Time_Sec
52.264
52.372
52.487
52.597
52.707
52.813
52.914
53.022
53.137
53.241
53.355
53.463
53.572
53.682
53.793
53.902
54.013
54.132
54.236
54.342
54.454
54.563
54.676
54.788
54.889
54.99
55.102
55.216
55.324
55.429
55.545
55.654
55.765
55.876
55.984
56.094
56.205
56.315
56.426
56.54
56.645
56.755
56.87
56.98
57.091
57.196
57.299
57.409
57.524
57.628
57.738
57.851
57.96
58.071
58.184
58.294
58.406
58.512
58.624
58.734
58.835
58.942
59.043
59.167
59.277
59.39
59.502
59.611
59.724
59.825
59.928
60.044
60.149
60.261
60.371
60.482
60.592
60.701
60.81
60.921
61.031
61.143
61.254
61.364
61.478
61.585
61.695
61.807
61.919
62.03
62.143
62.259
62.372
62.48
62.589
62.698
62.807
62.91
63.012
63.121
63.234
63.341
63.451
63.557
63.672
63.787
63.894
64.005
64.105
64.208
64.319
64.429
64.541
64.651
64.763
64.872
64.985
65.095
65.204
65.317
65.43
65.537
65.651
65.761
65.869
65.984
66.095
66.199
66.311
66.423
66.531
66.644
66.758
66.865
66.981
67.091
67.2
67.308
67.421
67.529
67.637
67.749
67.858
67.975
68.082
68.184
68.287
68.387
68.491
68.591
68.691
68.792
68.892
68.993
69.094
69.195
69.303
69.412
69.513
69.614
69.715
69.817
69.931
70.039
70.149
70.264
70.368
70.47
70.575
70.681
70.793
70.901
71.001
71.102
71.202
71.303
71.405
71.509
71.619
71.725
71.826
71.926
72.029
72.14
72.249
72.359
72.471
72.58
72.692
72.802
72.915
73.016
73.117
73.227
73.329
73.433
73.541
73.642
73.742
73.842
73.945
74.049
74.149
74.25
74.352
74.453
74.563
74.674
74.777
74.878
74.985
75.099
75.2
75.303
75.416
75.525
75.635
75.748
75.86
75.972
76.079
76.194
76.301
76.402
76.506
76.606
76.706
76.807
76.908
77.017
77.12
77.222
77.323
77.432
