Time_Sec;lateral;longitudinal;vertical;pitch;yaw;roll;rmse3d;rmse_temp
83.7244870682228;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.70050448179245;0.08272384643554688
83.7915167360081;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6785268783569336;0.07955078125
83.82253046289384;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7455980181694031;0.08190242767333984
83.88956013067914;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7348237037658691;0.08094402313232422
83.92657651438147;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7390501499176025;0.08051704406738282
83.98860396815294;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7326093316078186;0.08047969818115235
84.0246199090525;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7074714303016663;0.08086392402648926
84.08864824842951;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7385632991790771;0.08441531181335449
84.15667835901758;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7440376877784729;0.08319863319396972
84.19069341431161;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6777830123901367;0.08376212120056152
84.25972396770244;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7312053442001343;0.08413739204406738
84.29073769458817;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7211523056030273;0.08416058540344239
84.32275186427667;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7369049191474915;0.0841086196899414
84.42379658735601;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7244181036949158;0.08433296203613282
84.45481031424174;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.687149167060852;0.08326476097106933
84.5578559229266;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7212467193603516;0.08244447708129883
84.62388514790914;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.682424783706665;0.08082818984985352
84.6568997604004;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7584492564201355;0.08224583625793457
84.71992765697465;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.734696626663208;0.08022220611572266
84.78895821036548;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6912354230880737;0.07885532379150391
84.8519861069397;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7285910248756409;0.08137308120727539
84.91901577472501;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7279345989227295;0.08477065086364746
84.9890467709186;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7183066010475159;0.08318455696105957
85.05107422469007;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.6797308921813965;0.08544080734252929
85.15512027617771;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7060885429382324;0.08322537422180176
85.21814817275194;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6994099617004395;0.08153841972351074
85.28517784053724;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7406538724899292;0.08329523086547852
85.35420839392808;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7282317280769348;0.08353765487670899
85.4172362905023;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7181491851806641;0.08342869758605957
85.48926817230144;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7322356700897217;0.08253297805786133
85.51728057077888;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7345654964447021;0.08238289833068847
85.58531068136693;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7595473527908325;0.08785476684570312
85.653340791955;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.7153174877166748;0.08862983703613281
85.72037045974031;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6816349625587463;0.08956353187561035
85.78439879911731;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7572594881057739;0.09612691879272461
85.81841385441135;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.731845498085022;0.10562808990478516
85.8514284669026;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7512636780738831;0.10890815734863281
85.91745769188515;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7395793199539185;0.10465606689453125
85.9854878024732;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7240145802497864;0.09894776344299316
86.01750197216171;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7127010822296143;0.10029731750488281
86.08153031153871;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7325688004493713;0.10167465209960938
86.11854669524104;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7259460687637329;0.100088472366333
86.1835754774208;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7297413349151611;0.09783046722412109
86.25160558800887;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7229108214378357;0.09892014503479003
86.28361975769738;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7005929946899414;0.09927586555480956
86.45069370575924;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6836478114128113;0.1006373119354248
86.51572248793902;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7639080286026001;0.10341667175292969
86.57875038451324;0.0;-0.1;0.0;-0.0;-0.0;-0.0;0.7047370076179504;0.1071238899230957
86.67779422198704;0.1;-0.7;0.1;-0.0;-0.0;-0.0;0.8105010986328125;0.11532898902893067
86.78083983067191;0.1;-1.3;0.0;-0.0;-0.1;0.0;0.8251498937606812;0.12624582290649414
86.8768823397374;0.1;-1.8;0.1;-0.0;-0.1;-0.0;0.8489881753921509;0.12996867179870605
87.00994123250524;0.1;-2.4;0.1;-0.1;-0.0;0.0;0.8543282747268677;0.1274375057220459
87.10998551278182;0.1;-2.9;-0.0;-0.1;-0.0;-0.0;0.8794035911560059;0.12885042190551757
87.24604573395794;0.0;-3.5;-0.0;-0.1;0.0;-0.0;0.8721628785133362;0.13243527412414552
87.34208824302345;0.1;-4.2;-0.0;-0.1;-0.0;-0.0;0.9104321599006653;0.13130502700805663
87.47814846419958;0.1;-4.7;-0.0;-0.1;-0.0;-0.0;0.8892314434051514;0.12186580657958984
87.61020691416465;0.1;-4.9;-0.0;-0.0;0.0;-0.0;0.8788734078407288;0.11296408653259277
87.70925075163845;0.1;-5.0;-0.1;-0.0;0.0;-0.0;0.9009451866149902;0.11663995742797852
87.74526669253801;0.1;-5.0;-0.1;-0.0;0.0;-0.0;0.8910457491874695;0.11243063926696778
87.80829458911225;0.1;-5.0;-0.1;-0.0;0.0;-0.0;0.8778238892555237;0.11070738792419434
87.84030875880075;0.1;-5.0;-0.0;-0.0;0.0;-0.0;0.8866373300552368;0.11054895401000976
87.90733842658605;0.1;-5.0;-0.0;-0.0;0.0;-0.0;0.8966860771179199;0.11006091117858886
87.94035303907731;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8776739835739136;0.1108258056640625
88.00538182125709;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.9056821465492249;0.11013537406921386
88.07241148904238;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.8998652696609497;0.10972343444824219
88.10642654433641;0.1;-5.1;-0.0;-0.0;0.0;-0.0;0.8862097263336182;0.10887983322143555
88.17345621212172;0.1;-5.1;-0.1;-0.0;0.0;-0.0;0.9093255400657654;0.10893431663513184
88.23848499430149;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.8947693109512329;0.10858148574829102
88.30551466208678;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.8738327026367188;0.1085113525390625
88.37454521547761;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.8952592611312866;0.10793673515319824
88.40755982796888;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.9078629612922668;0.11030572891235352
88.50560322263992;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.9047306180000305;0.10997859001159668
88.57263289042521;0.1;-5.1;-0.0;-0.0;-0.0;-0.0;0.8684836030006409;0.11243203163146973
88.60464706011372;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8819311857223511;0.11442950248718262
88.70269045478476;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8708131313323975;0.11615532875061035
88.73670551007878;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8698629140853882;0.11879614830017089
88.80373517786408;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8876306414604187;0.11780421257019043
88.83574934755258;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8986188173294067;0.11623428344726562
88.90578034374619;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8791214823722839;0.1143503189086914
88.96980868312319;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8901628255844116;0.11139147758483886
89.00382373841721;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8894944787025452;0.11123682022094726
89.06985296339975;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.862139880657196;0.11042811393737793
89.10286757589101;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.9161277413368225;0.10981945991516114
89.16789635807079;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8871890902519226;0.10922527313232422
89.23592646865885;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8979578614234924;0.10922313690185546
89.26794063834735;0.1;-5.0;-0.0;-0.0;-0.0;-0.0;0.8928287625312805;0.10937885284423828
89.33497030613265;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.8961124420166016;0.10847356796264648
89.40400085952348;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.8983378410339355;0.1117934226989746
89.43501458640922;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.8954104781150818;0.11221342086791992
89.50204425419452;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.9045940041542053;0.11049773216247559
89.53305798108025;0.1;-5.0;0.0;-0.0;-0.0;0.0;0.8766806721687317;0.10930352210998535
89.60108809166832;0.1;-5.0;0.0;-0.0;-0.0;0.0;0.8917626142501831;0.10878837585449219
89.63410270415959;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.869354248046875;0.10861203193664551
89.70013192914212;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.9028858542442322;0.11133048057556152
89.76716159692742;0.1;-5.0;0.0;-0.0;-0.0;-0.0;0.8972196578979492;0.11641348838806152
89.83619215031825;0.1;-4.9;0.0;-0.0;-0.0;-0.0;0.9145311117172241;0.11658873558044433
89.89821960408972;0.1;-4.7;0.0;0.0;-0.0;-0.0;0.8796381950378418;0.11499848365783691
89.96624971467779;0.1;-4.3;0.1;0.0;0.0;-0.1;0.8478129506111145;0.11276624679565429
90.06529355215159;0.0;-3.9;0.1;0.0;-0.0;-0.0;0.8754890561103821;0.1095507526397705
90.19735200211666;-0.0;-3.2;0.1;0.0;0.0;-0.0;0.840972363948822;0.10817229270935058
90.29739628239322;0.0;-2.6;0.1;0.0;-0.0;0.1;0.837094247341156;0.10720330238342285
90.39944144827533;0.0;-2.1;0.1;0.0;-0.0;-0.0;0.8506219983100891;0.10451945304870605
90.49848528574913;0.0;-1.6;0.1;0.0;-0.0;-0.0;0.8449494242668152;0.10379233360290527
90.63254462131972;0.1;-0.9;0.1;0.0;-0.0;0.0;0.7847214937210083;0.09749589920043945
90.76460307128478;-0.0;-0.3;0.1;0.0;-0.0;0.0;0.7703521251678467;0.08489950180053711
90.86164602315306;-0.0;-0.2;0.1;0.0;-0.0;0.0;0.6849088668823242;0.08186381340026855
90.93067657654389;-0.0;-0.2;0.1;0.0;-0.0;0.0;0.7442284226417542;0.08426257133483887
90.99470491592089;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.749208927154541;0.08311083793640137
91.06273502650896;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.6836378574371338;0.0831934642791748
91.12776380868873;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.7131085395812988;0.0855517578125
91.15977797837722;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.7330750226974487;0.08567031860351562
91.22680764616253;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.6979420185089111;0.08343805313110352
91.25982225865378;-0.0;-0.1;0.1;0.0;-0.0;0.0;0.7397244572639465;0.08436396598815918
91.32585148363633;0.0;-0.1;0.1;-0.0;-0.0;-0.0;0.7218657732009888;0.08310755729675293
91.39688292263268;0.0;-0.1;0.1;-0.0;-0.0;-0.0;0.662178099155426;0.08350727081298828
91.45891037640416;0.0;-0.0;0.1;-0.0;-0.0;-0.0;0.7015212178230286;0.08331866264343261
91.49292543169818;0.0;-0.0;0.1;-0.0;-0.0;-0.0;0.7047957181930542;0.08293122291564942
91.55995509948349;0.0;-0.1;0.0;-0.0;-0.0;-0.0;0.7045022249221802;0.08255188941955566
91.62598432446603;0.0;-0.1;0.0;-0.0;-0.0;-0.0;0.6968231201171875;0.08238621711730958
91.65999937976005;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7381369471549988;0.08314606666564942
91.72502816193983;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6953133940696716;0.08123287200927734
91.79305827252789;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7278122901916504;0.08139035224914551
91.82707332782192;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7128521800041199;0.08099994659423829
91.89110166719892;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7190428376197815;0.08097247123718261
91.9241162796902;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7458998560905457;0.08220311164855958
91.99314683308103;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7137794494628906;0.08179941177368164
92.05917605806356;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6989598274230957;0.0822752571105957
92.08918934214653;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7194458246231079;0.08189241409301758
92.15621900993183;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.709909200668335;0.08331912994384766
92.22224823491436;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.6896884441375732;0.08237531661987305
92.25726373301116;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.6982971429824829;0.08260861396789551
92.32429340079646;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.730388879776001;0.0814474105834961
92.3553071276822;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7155361175537109;0.0815226173400879
92.42233679546749;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7356688976287842;0.08246578216552734
92.48736557764727;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7030496597290039;0.0844291877746582
92.52638284695512;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7082823514938354;0.08656515121459961
92.59041118633212;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7288352251052856;0.09112899780273437
92.62142491321787;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.695350170135498;0.08927495956420899
92.69245635221422;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.7457147836685181;0.09062338829040527
92.72246963629719;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7437990307807922;0.08679438591003417
92.7864979756742;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7161511182785034;0.08434869766235352
92.81951258816547;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.7386643886566162;0.0842213249206543
92.88654225595076;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.6985939741134644;0.0828469181060791
92.91955686844203;-0.0;-0.1;0.0;0.0;-0.0;-0.0;0.726725161075592;0.08341325759887695
92.98558609342456;-0.0;-0.1;0.0;0.0;-0.0;-0.0;0.7184429168701172;0.08279224395751954
93.05261576120986;-0.0;0.1;0.0;0.0;-0.0;0.0;0.7051886320114136;0.08262279510498047
93.11964542899516;-0.0;0.3;0.1;0.1;-0.0;0.0;0.7254999876022339;0.0828195858001709
93.21868926646896;-0.0;0.9;0.1;0.1;-0.0;0.0;0.7888094186782837;0.08672509193420411
93.3197339895483;0.0;1.4;0.2;0.1;-0.0;0.0;0.8031530380249023;0.09646663665771485
93.42077871262762;-0.0;1.9;0.2;0.1;-0.1;-0.0;0.8278638124465942;0.10090422630310059
93.51682122169314;0.0;2.5;0.2;0.1;-0.1;-0.0;0.8336991667747498;0.10298355102539063
93.6518810000665;0.0;3.2;0.1;0.1;-0.1;0.0;0.854882538318634;0.1085915470123291
93.7509248375403;-0.0;3.8;0.1;0.0;-0.1;0.0;0.8583824038505554;0.10852358818054199
93.84896823221133;-0.0;4.3;0.1;0.1;-0.1;0.0;0.8759841322898865;0.10812644958496094
93.9490125124879;-0.0;4.8;0.1;0.0;-0.0;0.0;0.8740858435630798;0.10987240791320801
94.08507273366403;-0.0;5.3;0.1;0.1;-0.0;-0.0;0.8720481395721436;0.11364935874938965
94.18111524272953;-0.0;5.7;0.1;0.1;-0.0;-0.0;0.8800296783447266;0.11324675559997559
94.28316040861162;0.0;6.3;0.1;0.1;-0.1;-0.0;0.8414841890335083;0.11286970138549805
