Time_Sec;AE_longitudinal;State_longitudinal;AE_lateral;State_lateral;AE_vertical;State_vertical;AE_roll;State_roll;AE_pitch;State_pitch;AE_yaw;State_yaw
91.72;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
91.828;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
91.929;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.032;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.133;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.233;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.334;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.434;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.535;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.635;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.738;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.838;1.9493962000183275e-14;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
92.946;0.1000000000000195;pass;0.0;pass;0.0;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
93.047;0.1592560466743201;pass;0.0;pass;6.730727086790011e-18;pass;0.0;pass;1.5902773407317584e-15;pass;0.0;pass
93.153;0.2466905572991681;pass;0.0;pass;0.10000000000000002;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
93.253;0.1877200625355826;pass;0.0;pass;0.13395598749288745;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
93.358;0.17689815021729483;pass;0.0;pass;0.20000000000000007;pass;0.0;pass;0.09999999999999841;pass;0.03787036995654499;pass
93.471;0.056255880686411075;pass;0.0;pass;0.20000000000000007;pass;0.0;pass;0.09999999999999841;pass;0.1;pass
93.582;0.056564450492223806;pass;0.0;pass;0.15174079278682248;pass;0.0;pass;0.09999999999999841;pass;0.1;pass
93.696;0.1710195306974729;pass;0.0;pass;0.1000000000000001;pass;0.0;pass;0.05545507821708299;pass;0.1;pass
93.803;0.004322008366453467;pass;0.0;pass;0.10000000000000012;pass;0.0;pass;0.053114401673293184;pass;0.1;pass
93.92;0.07875164323391193;pass;0.0;pass;0.10000000000000013;pass;0.0;pass;0.028999671353212124;pass;0.028999671353213713;pass
94.024;0.010682729625571596;pass;0.0;pass;0.10000000000000014;pass;0.0;pass;0.055113454074888;pass;0.0;pass
94.135;0.09081179921049642;pass;0.0;pass;0.10000000000000016;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
94.245;0.29187363856534976;pass;0.0;pass;0.10000000000000019;pass;0.0;pass;0.09999999999999841;pass;0.06260439357244496;pass
94.362;0.16333367525687859;pass;0.0;pass;0.1000000000000002;pass;0.0;pass;0.09999999999999841;pass;0.041190525036694084;pass
94.472;0.10650252729264054;pass;0.0;pass;0.10000000000000021;pass;0.0;pass;0.09999999999999841;pass;0.0;pass
